sep=^
Task ID^Storage Interval^Operator ID^Message Length (secs)^Start Time^Stop Time^Threshold Method^Duration^Station Name^All Single Channels^Location (lat)^Location (lon)^Antenna^Polarization
28238^1 hours^DESKTOP-5NOI69V^15^29-08-2023 09:43:42 AM^29-08-2023 02:43:55 PM^Noise Riding 30 dB^Fixed: 5 hours^Chaiyaphum^No^15.788741^102.028173^Vertical Ref^Vertical

Band #^Start Frequency (MHz)^Stop Frequency (MHz)^Bandwidth (kHz)
1^756.000000^2690.000000^600.00000

Channel No.^Frequency (MHz)^Time of Day^Occupancy (%)^Field Strength (dBuV/m)
41^780.000000^11:43:42 AM^0^---
41^780.000000^12:43:42 PM^0^---
41^780.000000^01:43:42 PM^0^---
41^780.000000^02:43:42 PM^0^---
42^780.600000^10:43:42 AM^0^---
42^780.600000^11:43:42 AM^0^---
42^780.600000^12:43:42 PM^0^---
42^780.600000^01:43:42 PM^0^---
42^780.600000^02:43:42 PM^0^---
43^781.200000^10:43:42 AM^0^---
43^781.200000^11:43:42 AM^0^---
43^781.200000^12:43:42 PM^0^---
43^781.200000^01:43:42 PM^0^---
43^781.200000^02:43:42 PM^0^---
44^781.800000^10:43:42 AM^0^---
44^781.800000^11:43:42 AM^0^---
44^781.800000^12:43:42 PM^0^---
44^781.800000^01:43:42 PM^0^---
44^781.800000^02:43:42 PM^0^---
45^782.400000^10:43:42 AM^0^---
45^782.400000^11:43:42 AM^0^---
45^782.400000^12:43:42 PM^0^---
45^782.400000^01:43:42 PM^0^---
45^782.400000^02:43:42 PM^0^---
46^783.000000^10:43:42 AM^0^---
46^783.000000^11:43:42 AM^0^---
46^783.000000^12:43:42 PM^0^---
46^783.000000^01:43:42 PM^0^---
46^783.000000^02:43:42 PM^0^---
47^783.600000^10:43:42 AM^0^---
47^783.600000^11:43:42 AM^0^---
47^783.600000^12:43:42 PM^0^---
47^783.600000^01:43:42 PM^0^---
47^783.600000^02:43:42 PM^0^---
48^784.200000^10:43:42 AM^0^---
48^784.200000^11:43:42 AM^0^---
48^784.200000^12:43:42 PM^0^---
48^784.200000^01:43:42 PM^0^---
48^784.200000^02:43:42 PM^0^---
49^784.800000^10:43:42 AM^0^---
49^784.800000^11:43:42 AM^0^---
49^784.800000^12:43:42 PM^0^---
49^784.800000^01:43:42 PM^0^---
49^784.800000^02:43:42 PM^0^---
50^785.400000^10:43:42 AM^0^---
50^785.400000^11:43:42 AM^0^---
50^785.400000^12:43:42 PM^0^---
50^785.400000^01:43:42 PM^0^---
50^785.400000^02:43:42 PM^0^---
51^786.000000^10:43:42 AM^0^---
51^786.000000^11:43:42 AM^0^---
51^786.000000^12:43:42 PM^0^---
51^786.000000^01:43:42 PM^0^---
51^786.000000^02:43:42 PM^0^---
52^786.600000^10:43:42 AM^0^---
52^786.600000^11:43:42 AM^0^---
52^786.600000^12:43:42 PM^0^---
52^786.600000^01:43:42 PM^0^---
52^786.600000^02:43:42 PM^0^---
53^787.200000^10:43:42 AM^0^---
53^787.200000^11:43:42 AM^0^---
53^787.200000^12:43:42 PM^0^---
53^787.200000^01:43:42 PM^0^---
53^787.200000^02:43:42 PM^0^---
54^787.800000^10:43:42 AM^0^---
54^787.800000^11:43:42 AM^0^---
54^787.800000^12:43:42 PM^0^---
54^787.800000^01:43:42 PM^0^---
54^787.800000^02:43:42 PM^0^---
55^788.400000^10:43:42 AM^0^---
55^788.400000^11:43:42 AM^0^---
55^788.400000^12:43:42 PM^0^---
55^788.400000^01:43:42 PM^0^---
55^788.400000^02:43:42 PM^0^---
56^789.000000^10:43:42 AM^0^---
56^789.000000^11:43:42 AM^0^---
56^789.000000^12:43:42 PM^0^---
56^789.000000^01:43:42 PM^0^---
56^789.000000^02:43:42 PM^0^---
57^789.600000^10:43:42 AM^0^---
57^789.600000^11:43:42 AM^0^---
57^789.600000^12:43:42 PM^0^---
57^789.600000^01:43:42 PM^0^---
57^789.600000^02:43:42 PM^0^---
58^790.200000^10:43:42 AM^0^---
58^790.200000^11:43:42 AM^0^---
58^790.200000^12:43:42 PM^0^---
58^790.200000^01:43:42 PM^0^---
58^790.200000^02:43:42 PM^0^---
59^790.800000^10:43:42 AM^0^---
59^790.800000^11:43:42 AM^0^---
59^790.800000^12:43:42 PM^0^---
59^790.800000^01:43:42 PM^0^---
59^790.800000^02:43:42 PM^0^---
60^791.400000^10:43:42 AM^0^---
60^791.400000^11:43:42 AM^0^---
60^791.400000^12:43:42 PM^0^---
60^791.400000^01:43:42 PM^0^---
60^791.400000^02:43:42 PM^0^---
61^792.000000^10:43:42 AM^0^---
61^792.000000^11:43:42 AM^0^---
61^792.000000^12:43:42 PM^0^---
61^792.000000^01:43:42 PM^0^---
61^792.000000^02:43:42 PM^0^---
62^792.600000^10:43:42 AM^0^---
62^792.600000^11:43:42 AM^0^---
62^792.600000^12:43:42 PM^0^---
62^792.600000^01:43:42 PM^0^---
62^792.600000^02:43:42 PM^0^---
63^793.200000^10:43:42 AM^0^---
63^793.200000^11:43:42 AM^0^---
63^793.200000^12:43:42 PM^0^---
63^793.200000^01:43:42 PM^0^---
63^793.200000^02:43:42 PM^0^---
64^793.800000^10:43:42 AM^0^---
64^793.800000^11:43:42 AM^0^---
64^793.800000^12:43:42 PM^0^---
64^793.800000^01:43:42 PM^0^---
64^793.800000^02:43:42 PM^0^---
65^794.400000^10:43:42 AM^0^---
65^794.400000^11:43:42 AM^0^---
65^794.400000^12:43:42 PM^0^---
65^794.400000^01:43:42 PM^0^---
65^794.400000^02:43:42 PM^0^---
66^795.000000^10:43:42 AM^0^---
66^795.000000^11:43:42 AM^0^---
66^795.000000^12:43:42 PM^0^---
66^795.000000^01:43:42 PM^0^---
66^795.000000^02:43:42 PM^0^---
67^795.600000^10:43:42 AM^0^---
67^795.600000^11:43:42 AM^0^---
67^795.600000^12:43:42 PM^0^---
67^795.600000^01:43:42 PM^0^---
67^795.600000^02:43:42 PM^0^---
68^796.200000^10:43:42 AM^0^---
68^796.200000^11:43:42 AM^0^---
68^796.200000^12:43:42 PM^0^---
68^796.200000^01:43:42 PM^0^---
68^796.200000^02:43:42 PM^0^---
69^796.800000^10:43:42 AM^0^---
69^796.800000^11:43:42 AM^0^---
69^796.800000^12:43:42 PM^0^---
69^796.800000^01:43:42 PM^0^---
69^796.800000^02:43:42 PM^0^---
70^797.400000^10:43:42 AM^0^---
70^797.400000^11:43:42 AM^0^---
70^797.400000^12:43:42 PM^0^---
70^797.400000^01:43:42 PM^0^---
70^797.400000^02:43:42 PM^0^---
71^798.000000^10:43:42 AM^0^---
71^798.000000^11:43:42 AM^0^---
71^798.000000^12:43:42 PM^0^---
71^798.000000^01:43:42 PM^0^---
71^798.000000^02:43:42 PM^0^---
72^798.600000^10:43:42 AM^0^---
72^798.600000^11:43:42 AM^0^---
72^798.600000^12:43:42 PM^0^---
72^798.600000^01:43:42 PM^0^---
72^798.600000^02:43:42 PM^0^---
73^799.200000^10:43:42 AM^0^---
73^799.200000^11:43:42 AM^0^---
73^799.200000^12:43:42 PM^0^---
73^799.200000^01:43:42 PM^0^---
73^799.200000^02:43:42 PM^0^---
74^799.800000^10:43:42 AM^0^---
74^799.800000^11:43:42 AM^0^---
74^799.800000^12:43:42 PM^0^---
74^799.800000^01:43:42 PM^0^---
74^799.800000^02:43:42 PM^0^---
75^800.400000^10:43:42 AM^0^---
75^800.400000^11:43:42 AM^0^---
75^800.400000^12:43:42 PM^0^---
75^800.400000^01:43:42 PM^0^---
75^800.400000^02:43:42 PM^0^---
76^801.000000^10:43:42 AM^0^---
76^801.000000^11:43:42 AM^0^---
76^801.000000^12:43:42 PM^0^---
76^801.000000^01:43:42 PM^0^---
76^801.000000^02:43:42 PM^0^---
77^801.600000^10:43:42 AM^0^---
77^801.600000^11:43:42 AM^0^---
77^801.600000^12:43:42 PM^0^---
77^801.600000^01:43:42 PM^0^---
77^801.600000^02:43:42 PM^0^---
78^802.200000^10:43:42 AM^0^---
78^802.200000^11:43:42 AM^0^---
78^802.200000^12:43:42 PM^0^---
78^802.200000^01:43:42 PM^0^---
78^802.200000^02:43:42 PM^0^---
79^802.800000^10:43:42 AM^0^---
79^802.800000^11:43:42 AM^0^---
79^802.800000^12:43:42 PM^0^---
79^802.800000^01:43:42 PM^0^---
79^802.800000^02:43:42 PM^0^---
80^803.400000^10:43:42 AM^0^---
80^803.400000^11:43:42 AM^0^---
80^803.400000^12:43:42 PM^0^---
80^803.400000^01:43:42 PM^0^---
80^803.400000^02:43:42 PM^0^---
81^804.000000^10:43:42 AM^0^---
81^804.000000^11:43:42 AM^0^---
81^804.000000^12:43:42 PM^0^---
81^804.000000^01:43:42 PM^0^---
81^804.000000^02:43:42 PM^0^---
82^804.600000^10:43:42 AM^0^---
82^804.600000^11:43:42 AM^0^---
82^804.600000^12:43:42 PM^0^---
82^804.600000^01:43:42 PM^0^---
82^804.600000^02:43:42 PM^0^---
83^805.200000^10:43:42 AM^0^---
83^805.200000^11:43:42 AM^0^---
83^805.200000^12:43:42 PM^0^---
83^805.200000^01:43:42 PM^0^---
83^805.200000^02:43:42 PM^0^---
84^805.800000^10:43:42 AM^0^---
84^805.800000^11:43:42 AM^0^---
84^805.800000^12:43:42 PM^0^---
84^805.800000^01:43:42 PM^0^---
84^805.800000^02:43:42 PM^0^---
85^806.400000^10:43:42 AM^0^---
85^806.400000^11:43:42 AM^0^---
85^806.400000^12:43:42 PM^0^---
85^806.400000^01:43:42 PM^0^---
85^806.400000^02:43:42 PM^0^---
86^807.000000^10:43:42 AM^0^---
86^807.000000^11:43:42 AM^0^---
86^807.000000^12:43:42 PM^0^---
86^807.000000^01:43:42 PM^0^---
86^807.000000^02:43:42 PM^0^---
87^807.600000^10:43:42 AM^0^---
87^807.600000^11:43:42 AM^0^---
87^807.600000^12:43:42 PM^0^---
87^807.600000^01:43:42 PM^0^---
87^807.600000^02:43:42 PM^0^---
